2009,370000,山东省,33896.65,3226.64,18901.83,16896.14,2005.69,11768.18,1742.33,3106.24,594.5,1044.9,1329.59,3950.63,9.5,55.8,34.7,35894,112.2,104.15,113.9,111.2
2008,370000,山东省,30933.28,3002.65,17702.17,16102.19,1599.98,10367.23,1873.58,2363.93,702.04,1020.38,1043.92,3363.39,9.7,57,33.4,33083,112,105.1,112.1,114
2007,370000,山东省,25776.91,2509.14,14776.53,13412.72,1363.81,8680.24,1399.94,1958.24,609.68,841.86,935.55,2934.96,9.7,56.9,33.4,27807,114.2,104,115.8,114.7028
2006,370000,山东省,21900.19,2138.9,12751.2,11555.99,1195.21,7187.26,1212.33,1611.66,530.36,576.69,779.7,2476.51,9.7,57.7,32.6,23794,114.7,105.2,116.7,114.5
2005,370000,山东省,18366.87,1963.51,10628.62,9568.58,1060.04,5924.74,968.64,1387.22,441.26,467.59,653.66,2006.37,10.6,57.4,32,20096.4547,115,104.849,117.8826,114.4348
2004,370000,山东省,15021.84,1778.3,8724.52,7799.31,925.21,4987.91,990.65,1283.28,0,557.95,563.65,1592.38,11.4798,56.3209,32.1993,16925,115.4,106.8554,119.2361,112.3347
2003,370000,山东省,12078.15,1480.67,6656.85,5860.63,796.22,4298.41,724.62,1283.7,0,329.71,490.88,1370.62,11.9064,53.5292,34.5644,13661,113.4,105.55,117.01,111.4
2002,370000,山东省,10275.4957,1390,5309.54,4629.54,680,3852.52,667.75,1142.54,0,310.07,429.32,1221.13,13.2,50.3,36.5,11645,111.7293,102.5,114.8,110.9
2001,370000,山东省,9195.036,1359.49,4654.51,4092.24,562.27,3424.31,668.49,972.33,0,318.34,376.26,1001.25,14.4,49.3,36.3,10465,110.0424,104.1984,111.3437,111.2
2000,370000,山东省,8542.44,1268.57,4244.4,3737.38,507.02,3029.47,553.17,856.94,0,314.25,309.99,912.23,14.8502,49.686,35.4638,9555.2379,110.5,103.8045,112.3947,110.4
1999,370000,山东省,7662.1,1221,3705.44,3251.77,453.67,2735.66,490.9,787.9,0,308.43,283.31,791.69,15.9356,48.3606,35.7038,8673.47,110.1,104.7,112.2156,109.3
1998,370000,山东省,7162.2,1215.81,3457.03,3052.44,404.59,2489.36,442.2,735.63,0,304.22,429.88,679.92,17,48.3,34.8,7968,110.8,105.6,112,111.2
1997,370000,山东省,6650.02,1195,3185.05,2830.05,355,2269.97,424.36,664.92,0,298.45,239.37,588.28,18,47.9,34.1,7590,111.2,100.5,113,114.5
1996,370000,山东省,5960.42,1200.17,2810.72,2500.07,310.65,1949.53,364.71,574.97,0,263.6,182.05,516.88,20.3979,47.3179,32.2842,6746,112.2,106.6,113.8,112.5
1995,370000,山东省,5002.34,1010.13,2355.78,2098.06,257.73,1587.44,296.08,471.95,0,233.25,153.69,432.47,20.3929,47.5593,32.0478,5701,114.2,108.9,114.1,117
1994,370000,山东省,3872.18,775.03,1900.46,1700.31,200.15,1196.69,214.36,346.88,0,213.57,107.14,296.87,20.1594,49.1983,30.6422,4441,116.3,107.3,117.4,120.7
1993,370000,山东省,2779.49,596.63,1355.71,1201.67,154.04,818.03,141.09,239.98,0,147.33,71.87,217.75,21.5361,48.9361,29.5278,3212,118.5,106.1,128.1,120
1992,370000,山东省,2196.53,534.62,999.11,889.59,109.52,662.8,120.18,200.93,0,112.1,47.6,181.99,24.3393,45.4858,30.1749,2556,116.9,100.2,128.6,116.3
1991,370000,山东省,1810.54,521.85,745.9,663.9,82,542.79,98.97,161,0,0,0,0,28.8229,41.1977,29.9795,2122,114.6,114.2,114,116
1990,370000,山东省,1511.19,425.29,635.98,568.25,67.73,449.92,81.87,132.83,0,0,0,0,28.1427,42.0847,29.7726,1815,105.3,105.4,107.2,100.7
1989,370000,山东省,1293.94,359.14,579.65,513.97,65.68,355.15,66.55,108.51,0,0,0,0,27.7555,44.7973,27.4472,1595,104,99.4,107.1,102.8
1988,370000,山东省,1117.66,331.94,497.1,435.51,61.59,288.62,55.5,86.71,0,0,0,0,29.6996,44.4769,25.8236,1395,112.5,99.8,122.7,109.6
1987,370000,山东省,892.29,287.31,384.57,341.31,43.26,220.41,47.45,60.58,0,0,0,0,32.1992,43.0992,24.7016,1131,113.8,107.4,117.1,117
1986,370000,山东省,742.05,252.73,313.21,274.8,38.41,176.11,34.03,49.85,0,0,0,0,34.0584,42.2087,23.7329,956,106.3,99.4,110.7,108.7
1985,370000,山东省,680.46,235.96,293.07,259.42,33.65,151.43,28.22,46.14,0,0,0,0,34.6765,43.0694,22.2541,887,111.4,102.2,118.5,114.9
1984,370000,山东省,581.56,222.13,239.27,214.2,25.07,120.16,22.25,37.97,0,0,0,0,38.1955,41.1428,20.6617,765,117.4,118.3,117.7,115.3
1983,370000,山东省,459.83,185.57,178.75,159.15,19.6,95.51,17.12,32.07,0,0,0,0,40.3562,38.8731,20.7707,611,113.9,116,107.6,123.7
1982,370000,山东省,395.38,154.07,166.05,147.1,18.95,75.26,14.1,22.39,0,0,0,0,38.9676,41.9976,19.0349,531,111.3,110.8,105.6,127.2
1981,370000,山东省,346.57,132.21,155.41,138.09,17.32,58.95,13.18,16.56,0,0,0,0,38.1481,44.8423,17.0096,472,105.8,106.5,103.2,111.7
1980,370000,山东省,292.13,106.43,146.11,130.55,15.56,39.59,10.07,6.39,0,0,0,0,36.4324,50.0154,13.5522,402,112.2,109.8,112,118.9
1979,370000,山东省,251.6,91.12,127.68,114.67,13.01,32.8,9.5,4.18,0,0,0,0,36.2162,50.7472,13.0366,350,106.6,108.2,106.3,104.1
1978,370000,山东省,225.45,75.06,119.35,108.53,10.82,31.04,8.27,3.29,0,0,0,0,33.2934,52.9386,13.768,316,110.1,94,125.4,100.8
1977,370000,山东省,207.07,79.01,95.34,88.05,7.29,32.72,7.81,3.92,0,0,0,0,38.1562,46.0424,15.8014,293,111.31,114.6,106.96,118.3
1976,370000,山东省,179.58,68.88,84.7,78.23,6.47,26,6.27,4.4,0,0,0,0,38.3562,47.1656,14.4782,242,105.2,104.8,106.29,102.51
1975,370000,山东省,166.19,65.54,75.31,69.76,5.55,25.34,5.63,4.77,0,0,0,0,39.4368,45.3156,15.2476,240,129.23,110.61,159.77,104.72
1974,370000,山东省,130.81,59.19,47.44,42.7,4.74,24.18,5.15,4.6,0,0,0,0,45.2488,36.2663,18.4848,191,84.18,95.68,72.4,91.69
1973,370000,山东省,154.33,61.92,65.99,60.67,5.32,26.42,6.15,6.31,0,0,0,0,40.1218,42.759,17.1192,229,105.46,104.57,104.85,109.29
1972,370000,山东省,146.52,59.11,63.22,58.57,4.65,24.19,6.07,4.51,0,0,0,0,40.3426,43.1477,16.5097,221,108.35,103.03,112.04,110.99
1971,370000,山东省,139.69,56.33,61.5,57.65,3.85,21.86,5.45,4.49,0,0,0,0,40.325,44.0261,15.6489,215,115.61,104.9,133.42,102.19
1970,370000,山东省,126.31,52.23,53.71,50.16,3.55,20.37,4.84,4.69,0,0,0,0,41.3506,42.5224,16.127,199,115.68,103.47,126.11,117.43
1969,370000,山东省,108.17,50.16,39.56,36.22,3.34,18.45,3.99,4.15,0,0,0,0,46.3715,36.5721,17.0565,175,107.84,111.16,105.71,106.04
1968,370000,山东省,99.34,44.46,37.43,34.72,2.71,17.45,3.77,3.77,0,0,0,0,44.7554,37.6787,17.5659,165,99.02,92.3,104.87,100.82
1967,370000,山东省,99.44,46.71,35.43,32.78,2.65,17.3,3.92,3.66,0,0,0,0,46.973,35.6295,17.3974,168,102.32,99.4,107.82,97.37
1966,370000,山东省,97.58,46.99,34.44,31.34,3.1,16.15,3.98,2.67,0,0,0,0,48.1554,35.2941,16.5505,169,116.33,114.21,123.38,107.91
1965,370000,山东省,86.25,42.24,28.96,25.99,2.97,15.05,3.67,2,0,0,0,0,48.9739,33.5768,17.4493,152,121.98,126.62,129.96,102.5
1964,370000,山东省,71.66,33.05,23.43,21.74,1.69,15.18,3.25,2.64,0,0,0,0,46.1206,32.6961,21.1834,128,111.36,103.3,126.99,106.71
1963,370000,山东省,67.61,33.47,19.09,17.65,1.44,15.05,2.84,3.16,0,0,0,0,49.5045,28.2355,22.26,123,111.03,117.55,114.19,98.09
1962,370000,山东省,64.38,30.42,16.91,15.9,1.01,17.05,3.89,3.93,0,0,0,0,47.2507,26.2659,26.4834,120,97.42,106.79,79.84,108.19
1961,370000,山东省,63.4,26.44,20.19,19.04,1.15,16.77,4.02,3.64,0,0,0,0,41.7035,31.8454,26.4511,121,78.09,102.57,68.18,67.76
1960,370000,山东省,71.37,20.61,31.07,28.11,2.96,19.69,5.38,4.68,0,0,0,0,28.8777,43.5337,27.5886,135,88,70.44,96.2,100.84
1959,370000,山东省,75.96,28.73,27.86,25.16,2.7,19.37,4.55,5.56,0,0,0,0,37.8225,36.6772,25.5003,141,103.9,83.85,117.4,125.11
1958,370000,山东省,72.97,33.94,23.73,21.29,2.44,15.3,3.28,4.88,0,0,0,0,46.5123,32.5202,20.9675,135,118.69,106,133.41,129.03
1957,370000,山东省,61.39,31.95,17.59,16.62,0.97,11.85,1.61,4.38,0,0,0,0,52.0443,28.6529,19.3028,116,96.54,87.49,110.76,101.88
1956,370000,山东省,63.13,35.67,16.34,14.98,1.36,11.12,1.44,4.53,0,0,0,0,56.5025,25.8831,17.6144,121,111.75,100.41,152.3,103.21
1955,370000,山东省,57.78,35.52,11.42,10.81,0.61,10.84,1.4,4.62,0,0,0,0,61.4746,19.7646,18.7608,113,109.47,110.44,104.55,112.21
1954,370000,山东省,52.98,32.48,10.98,10.38,0.6,9.52,1.31,3.92,0,0,0,0,61.3062,20.7248,17.969,106,114,112.88,116.17,115.2
1953,370000,山东省,45.79,28.23,9.3,8.74,0.56,8.26,1.2,3.22,0,0,0,0,61.651,20.3101,18.0389,94,102.06,92.72,127.81,113.71
1952,370000,山东省,43.41,28.55,7.87,7.38,0.49,6.99,1.01,2.72,0,0,0,0,65.7683,18.1295,16.1023,91,100,100,100,100
2013,410000,河南省,32155.86,4058.98,17806.39,15960.6,1845.79,10290.49,1309.3,2072.59,998.47,1181.77,1165.07,3563.29,12.6,55.4,32,34174,109,104.3,110,108.8
2012,410000,河南省,29599.31,3769.54,16672.2,15017.56,1654.64,9157.57,1151.91,1877.82,898.36,1013.6,1040.7,3175.18,12.74,56.33,30.94,31499,110.1,104.5,111.4,110.2
2011,410000,河南省,26931.03,3512.24,15427.08,13949.32,1477.76,7991.72,961.5,1586.09,797.99,868.2,987,2790.94,13,57.3,29.7,28661,111.9,103.7,113.2,113.4
2010,410000,河南省,23092.36,3258.09,13226.38,11950.88,1275.5,6607.89,873.3,1293.5,605.23,697.68,773.23,2364.95,14.1,57.3,28.6,24446,112.5,104.5,114.8,111.4
2009,410000,河南省,19480.46,2769.05,11010.5,9900.27,1110.23,5700.91,823.57,1057.81,526.51,499.92,622.98,2170.12,14.2,56.5,29.3,20597,110.9,104.2,112.4,111.1
2008,410000,河南省,18018.53,2658.8,10477.92,9546.08,931.84,5271.06,1043.87,902.3,611.09,345.36,484.11,1884.33,14.4,56.9,28.6,19593,112.1,105.5,114.9,110.2
2007,410000,河南省,15012.46,2217.66,8282.83,7508.33,774.5,4511.97,866.73,765.76,493.4,302.31,447.44,1636.33,14.8,55.2,30.1,16012,114.6,103.8,118.1,114.1
2006,410000,河南省,12362.79,2049.92,6724.61,6031.21,693.4,3721.44,739.29,682.4,377.94,219.72,348.7,1353.39,16.4,53.8,29.8,13313,114.4,107.3,117.7,112.9
2005,410000,河南省,10587.42,1892.01,5514.14,4896.01,618.13,3181.27,625.87,616.25,302.23,181.74,298.19,1156.99,17.9,52.1,30,11346.498,114.2,107.4815,117.5562,112.8347
2004,410000,河南省,8553.79,1647.48,4515.35,3862.18,653.17,2652.26,678.73,668.02,0,137.49,217.06,950.96,18.6893,51.223,30.0877,9470,113.7,112.8119,116.1958,110.5847
2003,410000,河南省,6867.7,1239.7,3551.94,3034.14,517.8,2256.95,561.17,643.7,0,165.11,201.17,797.36,17.5879,50.3922,32.0199,7570.1751,110.7,97.4514,117.0476,110.1
2002,410000,河南省,6035.48,1288.36,2951.06,2531.72,419.34,1929.31,491.57,514.03,0,158.77,185.6,635.49,20.9,47.8,31.3,6436,109.4698,104.5,111.5,109.9
2001,410000,河南省,5533.01,1234.34,2659.04,2279.89,379.15,1746.73,442.07,460.77,0,150.78,171.71,568.39,21.885,47.1452,31.0028,5923.552,109.0054,105.5459,109.9,110.3
2000,410000,河南省,5137.66,1161.58,2413.78,2078.94,334.84,1562.3,391.88,411.47,0,144.81,154.71,498.63,22.6091,46.9821,30.4088,5443.8781,109.4468,104.522,111.7344,109.2
1999,410000,河南省,4576.1,1123.14,2070.88,1788.84,282.04,1382.08,333.49,362.98,0,159.27,137.12,423.8,24.5436,45.2543,30.2021,4893.7012,108,107.1994,107.7771,109.3
1998,410000,河南省,4356.6,1071.39,2012.74,1742.18,270.56,1272.47,299.63,335.85,0,155.78,139.76,382.86,24.6,46.2,29.2,4643,108.7,107,109.2,109.4
1997,410000,河南省,4079.26,1008.55,1920.05,1681.25,238.8,1150.66,268.26,300.23,0,145.12,118.11,341,24.7,47.1,28.2,4430,110.4,107.6,111,111.8
1996,410000,河南省,3661.18,959.87,1718.98,1525.96,193.02,1004.56,216.12,245.56,0,140.82,102.91,317.72,25.797,46.1558,28.0472,3978,113.9,111.3,116,112.4
1995,410000,河南省,3002.74,762.99,1394.98,1256.52,138.46,830.4,161.92,188.16,0,148.97,84.31,247.04,25.532,46.6803,27.7877,3297,114.8,111.9,117.2,113.1
1994,410000,河南省,2224.43,546.68,1071.74,958,113.74,606.01,113.06,138.8,0,104.03,64.63,191.71,24.6604,47.766,27.5736,2467,113.8,101.3,121.6,113.1
1993,410000,河南省,1662.76,410.45,764.2,678.36,85.84,485.53,103.37,102.63,0,89.07,50.19,140.27,24.7232,46.0312,29.2456,1865,115.8,110.4,122.1,111.6
1992,410000,河南省,1279.75,353.92,545.21,481.11,64.1,380.62,82.52,84.95,0,65.85,32.6,114.7,27.6554,42.6029,29.7417,1452,113.7,101.5,125.4,111.1
1991,410000,河南省,1045.73,334.61,388.09,336.26,51.83,323.03,72.68,73.82,0,52.74,28.1,95.69,31.9977,37.1119,30.8904,1201,106.9,97.4,113.3,110.4
1990,410000,河南省,934.65,325.77,331.85,288.58,43.27,277.03,59.65,58.17,0,48.25,23.94,87.02,34.8548,35.5053,29.64,1091,104.5,105.4,102.3,106.8
1989,410000,河南省,850.71,289.95,317.13,281.71,35.42,243.63,51.18,71.14,0,41.03,19.36,60.92,34.0833,37.2783,28.6384,1012,107,109.2,103.5,110.3
1988,410000,河南省,749.09,240.72,299.83,258.38,41.45,208.54,42.02,65.25,0,31.05,15.93,54.29,32.135,40.0259,27.8391,910,109.8,97.4,120.1,109.4
1987,410000,河南省,609.6,220.22,230.25,195.75,34.5,159.13,30.08,42.11,0,27.85,19.74,39.35,36.1253,37.7707,26.104,756,115,116.9,108.6,123.5
1986,410000,河南省,502.91,179.02,202.15,174.47,27.68,121.74,26.31,31.17,0,18.66,14.09,31.51,35.5968,40.1961,24.2071,635,104.6,92.1,114,108.6
1985,410000,河南省,451.74,173.43,170.07,144.39,25.68,108.24,24.82,27.34,0,15.15,12.38,28.55,38.3916,37.6478,23.9607,580,113.5,100.8,117,131.9
1984,410000,河南省,370.04,155.28,136.29,116.66,19.63,78.47,19.71,18.29,0,10.78,7.86,21.83,41.963,36.8312,21.2058,482,110.1,105.5,115,110.7
1983,410000,河南省,327.95,143.49,116.36,100.35,16.01,68.1,17.02,17.08,0,8.49,7,18.51,43.7536,35.481,20.7654,433,123.8,130.2,113.5,131.3
1982,410000,河南省,263.3,108.18,102.76,88.62,14.14,52.36,13.09,13.13,0,6.53,5.38,14.23,41.0862,39.0277,19.8861,353,104.3,100.5,106.1,109
1981,410000,河南省,249.69,106.04,95.79,82.61,13.18,47.86,11.96,12,0,5.97,4.92,13.01,42.4687,38.3636,19.1678,340,107.8,111.7,101.3,113.7
1980,410000,河南省,229.16,93.23,94.44,80.51,13.93,41.49,10.02,11.42,0,4.78,4.12,11.15,40.6834,41.2114,18.1053,317,115.4,109.2,117.2,126.9
1979,410000,河南省,190.09,77.3,80.52,68.64,11.88,32.27,7.79,8.88,0,3.72,3.21,8.67,40.6649,42.3589,16.9762,267,108.7,101.7,112.6,119.7
1978,410000,河南省,162.92,64.86,69.45,59.2,10.25,28.61,6.91,7.88,0,3.3,2.84,7.68,39.811,42.6283,17.5608,232,111.3,110.6,112.1,111.3
1977,410000,河南省,144.11,55.91,62.51,51.48,11.03,25.69,5.45,7.72,0,0,0,0,38.7968,43.3766,17.8267,208.7,110.2,92.5,145.4,106.1
1976,410000,河南省,125.52,59.98,42.39,33.46,8.93,23.15,4.81,6.85,0,0,0,0,47.7852,33.7715,18.4433,184.5,99.2,106.8,84,109
1975,410000,河南省,127.77,55.71,50.34,41.54,8.8,21.72,4.41,6.35,0,0,0,0,43.6018,39.3989,16.9993,190.6,106.3,102.9,111.9,106.1
1974,410000,河南省,119.92,53.97,44.94,37,7.94,21.01,4.03,6.31,0,0,0,0,45.005,37.475,17.52,182.2,102.1,100.4,104.1,104.3
1973,410000,河南省,117.05,53.77,43.1,36.14,6.96,20.18,3.77,6.08,0,0,0,0,45.9376,36.8219,17.2405,182,104.7,107.9,99.6,105.1
1972,410000,河南省,111.41,49.05,43.09,37.69,5.4,19.27,3.51,5.75,0,0,0,0,44.0266,38.677,17.2965,177.7,105.2,102.3,107.7,110.4
1971,410000,河南省,104.8,47.53,39.72,34.16,5.56,17.55,3.3,5.21,0,0,0,0,45.3531,37.9008,16.7462,171.5,105.1,105.7,104,105.6
1970,410000,河南省,97.19,44.49,36.06,30.04,6.02,16.64,2.98,4.82,0,0,0,0,45.7763,37.1026,17.1211,163.5,117.3,106,145.8,109.7
1969,410000,河南省,80.88,39.8,25.78,21.47,4.31,15.3,2.45,4.12,0,0,0,0,49.2087,31.8744,18.9169,140.4,109.9,101.2,137.1,107.4
1968,410000,河南省,72.19,38.4,19.53,16.71,2.82,14.26,1.96,3.52,0,0,0,0,53.193,27.0536,19.7534,129.2,91,91.1,86.4,98.1
1967,410000,河南省,78.54,41.13,22.82,18.98,3.84,14.59,2.16,3.67,0,0,0,0,52.3682,29.0553,18.5765,144.2,104.5,114.6,85.7,99.9
1966,410000,河南省,76.39,35.07,26.64,21.33,5.31,14.68,2.52,3.45,0,0,0,0,45.9092,34.8737,19.2172,143.8,120.8,115.7,146.9,103.1
1965,410000,河南省,62.96,29.58,19.1,16.27,2.83,14.28,2.45,3.2,0,0,0,0,46.9822,30.3367,22.6811,121.8,124.5,129.4,128.7,104.5
1964,410000,河南省,51.4,22.4,15.56,13.08,2.48,13.44,2.12,2.9,0,0,0,0,43.5798,30.2724,26.1479,101.4,132.9,150.1,116.3,112.3
1963,410000,河南省,42.45,15.11,15.15,10.07,5.08,12.19,1.86,2.61,0,0,0,0,35.5948,35.689,28.7161,85.4,99.6,89.7,121.5,105.2
1962,410000,河南省,43.02,17,14.05,8.54,5.51,11.97,1.74,2.62,0,0,0,0,39.5165,32.6592,27.8243,88.3,100.5,118.4,70.8,100.2
1961,410000,河南省,46.29,14.61,19.36,11.15,8.21,12.32,1.85,2.62,0,0,0,0,31.5619,41.8233,26.6148,96.2,59.4,57.4,50.1,88.7
1960,410000,河南省,66.15,20.08,33.74,16.75,16.99,12.33,2.17,2.91,0,0,0,0,30.3553,51.0053,18.6395,135.1,96.8,85.7,111,113.2
1959,410000,河南省,64.03,22.92,30.32,14.08,16.24,10.79,1.82,2.11,0,0,0,0,35.7957,47.3528,16.8515,129.1,97.5,84.9,133.2,99.6
1958,410000,河南省,60.76,25.64,24.24,9.89,14.35,10.88,2.13,2.26,0,0,0,0,42.1988,39.8947,17.9065,124.2,109.6,102.6,142.1,104.7
1957,410000,河南省,52.55,24.27,18.08,6.87,11.21,10.2,1.64,1.66,0,0,0,0,46.1846,34.4053,19.4101,109.8,109.2,105.9,119,116
1956,410000,河南省,48.12,27.05,12.07,6.83,5.24,9,1.44,1.74,0,0,0,0,56.2136,25.0831,18.7032,102.5,101.3,95.1,119,127
1955,410000,河南省,46.53,28.14,11.12,6.31,4.81,7.27,1.04,1.42,0,0,0,0,60.4771,23.8986,15.6243,101,106.6,106.5,105,109.2
1954,410000,河南省,44.02,26.45,10.88,5.98,4.9,6.69,0.86,1.35,0,0,0,0,60.0863,24.716,15.1976,98,105.4,103.9,112,109.1
1953,410000,河南省,41.3,25.08,10.16,4.88,5.28,6.06,0.64,1.18,0,0,0,0,60.7264,24.6005,14.6731,93.9,107,103.7,126.3,113.8
1952,410000,河南省,36.09,22.46,8.23,4.77,3.46,5.4,0.52,1.26,0,0,0,0,62.2333,22.8041,14.9626,82.8,106.1,101.1,138.3,129.2
2013,420000,湖北省,24668.49,3098.16,12171.56,10531.37,1640.19,9398.77,1078.11,1903.62,579.73,1073.89,797.19,3966.23,12.6,49.3,38.1,42612.7,110.1,104.7,111.3,110
2012,420000,湖北省,22250.45,2848.77,11193.1,9735.15,1457.95,8208.58,934.96,1687.52,512.02,870.36,692.82,3510.9,12.8,50.31,36.89,38572,111.3,104.7,113.2,110.8
2011,420000,湖北省,19632.26,2569.3,9815.94,8538.04,1277.9,7247.02,869.48,1512.89,446.52,674.57,634.67,3108.89,13.1,50,36.9,34197,113.8,104.4,117.9,112
2010,420000,湖北省,15967.61,2147,7767.24,6726.53,1040.71,6053.37,753.61,1291.68,385.11,561.27,564.41,2497.29,13.4,48.6,37.9,27906,114.8,104.6,120.2,111.3
2009,420000,湖北省,12961.1,1795.9,6038.08,5183.68,854.4,5127.12,642.72,979.14,337.81,479.11,546.11,2142.23,13.9,46.6,39.6,22677,113.5,105.2,116.8,112.3
2008,420000,湖北省,11328.89,1780,4963.61,4330.2,633.41,4586.77,584.19,899.58,271.48,393.05,421.33,2017.14,15.7,43.8,40.5,19860,113.4,106,116.6,112.4
2007,420000,湖北省,9333.4,1378,3966.68,3451.62,515.06,3886,479.92,749.81,221.07,337.27,379.65,1718.28,14.9,43,42.1,16206,114.6,104.7,115.1,117.7
2006,420000,湖北省,7617.47,1140.41,3365.08,2929.19,435.89,3075.83,425.37,649.37,179.51,174.99,264.73,1381.86,15,44.4,40.6,13296,113.2,105.1,115.9,113.7
2005,420000,湖北省,6590.19,1082.13,2810.01,2436.55,373.46,2628,365.71,575.37,155.45,127.32,217.17,1186.98,16.6,43.1,40.3,11431,112.1,104,115.2,111.8
2004,420000,湖北省,5633.24,1020.09,2994.67,2593.88,400.79,2295.16,395.82,622.19,0,313.6,169.32,794.23,16.1664,47.4597,36.3738,10500,111.2,106.5003,113.8833,109.4887
2003,420000,湖北省,4757.45,798.35,2580.58,2254.5,326.08,2022.78,334.59,569.27,0,107.31,148.95,765.06,14.7796,47.7734,37.447,9010.7,109.7,105.8,110.2,110.8
2002,420000,湖北省,4212.82,707,2446.05,2168.42,277.63,1822.58,306.43,519.46,0,96.95,124.23,686.51,14.2,49.2,36.6,8319,109.218,102,110.3,111.4
2001,420000,湖北省,3880.53,692.17,2313.66,2066.47,247.19,1656.45,282.45,480.79,0,88.48,106.46,605.63,14.8,49.6,35.5,7813.07,108.8633,102.5,110.2,110.8
2000,420000,湖北省,4276.32,662.3,2123.7,1903.28,220.42,1490.32,256.94,449,0,81.49,87.75,531.46,15.4876,49.6619,34.8505,7188.2764,109.2621,102.5036,110.7945,111.5
1999,420000,湖北省,3857.99,653.99,1887.93,1692.46,195.47,1316.07,215.85,408.59,0,78.81,76.23,452.57,16.9516,48.9356,34.1128,6513.9701,108.3,101.9411,109.6629,111
1998,420000,湖北省,3704.21,748.22,1752.91,1579.26,173.65,1203.08,195.56,376.94,0,74.14,180.14,399.55,20.2,47.3,32.5,5287,110.3,100.2,113.1,111.5
1997,420000,湖北省,3450.24,767.92,1606.98,1453.31,153.67,1075.34,167.68,352.62,0,69.68,64.43,346.09,22.2,46.6,31.2,5899,113,106.9,115.8,113.5
1996,420000,湖北省,2970.2,716.34,1344.36,1218.47,125.89,909.5,138.41,303.27,0,65.37,62.23,283.28,28.6562,36.9506,34.3932,4311,113.2,104.5,115.5,111.3
1995,420000,湖北省,2391.42,619.77,780.18,680.92,99.26,709.43,119.37,240.41,0,60.86,42.07,246.72,29.3816,36.9862,33.6322,3671,114.6,108.9,116.1,112.5
1994,420000,湖北省,1878.65,501.44,812.56,733.25,79.31,564.65,87.46,175.93,0,56.83,37.85,181.53,29.4805,38.6632,31.8557,2991,115.2,107.1,118.8,112.4
1993,420000,湖北省,1424.38,346.39,537.6,475.44,62.16,441.84,69.73,150.24,0,52.22,25.63,144.03,26.1263,40.5482,33.3255,2361,114.3,105.8,116.7,115.2
1992,420000,湖北省,1088.39,303,444.61,402.59,42.02,340.78,56.53,112.25,0,48.07,17.22,106.71,27.8393,40.8502,31.3105,1962,114.1,108.2,116.6,116.9
1991,420000,湖北省,913.38,279.3,359.86,327.5,32.36,274.22,47.37,86.66,0,40.3,13.61,86.28,30.5787,39.3987,30.0226,1668,106.6,95.1,111.1,115.4
1990,420000,湖北省,824.38,289.45,313.39,284.15,29.24,221.54,37.25,69.35,0,33.77,11.36,69.81,35.1112,38.0152,26.8735,1541,105,107.5,99,114.8
1989,420000,湖北省,717.08,239.07,300.45,276.47,23.99,177.55,33.05,58.01,0,28.14,9.18,49.17,33.3394,41.8991,24.7601,1373,104.5,105.2,102.1,109.3
1988,420000,湖北省,626.52,214.66,271.25,244.17,27.08,140.61,23.03,47.95,0,20.82,8.88,39.93,34.2623,43.2947,22.443,1216,107.8,94.9,113.7,114.3
1987,420000,湖北省,517.77,183.99,224.53,197.66,26.87,109.25,18.94,40.67,0,17.09,7.39,25.16,35.5351,43.3648,21.1001,1018,108.4,103.1,111.3,110.7
1986,420000,湖北省,442.04,163.61,187.96,164.93,23.03,90.47,16.98,33.2,0,13.68,5.97,20.64,37.0125,42.521,20.4665,882,105.5,103.3,105.2,155.2
1985,420000,湖北省,396.26,144.44,174.35,152.88,21.47,77.47,14.77,30.16,0,10.71,4.61,17.22,36.4508,43.9989,19.5503,801,116.2,108.3,124.7,79.8
1984,420000,湖北省,328.22,126.36,136.5,120.32,16.18,65.36,9.24,24.9,0,9.04,3.89,18.29,38.4986,41.588,19.9135,671,120.9,114.4,125,125.2
1983,420000,湖北省,262.58,105.4,106.5,92.19,14.31,50.68,6.65,20.29,0,7.09,2.53,14.12,40.1401,40.5591,19.3008,543,105.9,99.6,109.9,111.5
1982,420000,湖北省,241.55,101.73,94.97,82.69,12.28,44.85,5.66,16.82,0,6.5,3.1,12.77,42.1155,39.3169,18.5676,506,111.9,115.7,104.7,121.6
1981,420000,湖北省,219.75,87,92.85,78.73,14.12,39.9,4.9,14.96,0,6.02,3.19,10.83,39.5904,42.2526,18.157,466,106.5,113.3,101.5,104.9
1980,420000,湖北省,199.38,71.22,91.67,75.63,16.04,36.49,4.85,14.09,0,5.51,2.83,9.21,35.7207,45.9775,18.3017,428,106.4,86.9,123.5,111
1979,420000,湖北省,188.46,85.15,73.03,58.98,14.05,30.28,4.53,11.21,0,5.26,1.62,7.66,45.182,38.7509,16.0671,409,115.6,118.9,113.1,114.4
1978,420000,湖北省,151,61.11,63.71,52.17,11.54,26.18,4.3,9.69,0,4.54,1.42,6.23,40.4702,42.1921,17.3377,332,113.5,103.4,128.4,107.4
1977,420000,湖北省,131.11,57.52,49.35,39.08,10.27,24.24,4.8,9.71,0,0,0,0,43.8716,37.6401,18.4883,292,115.8,99.1,150.2,108.6
1976,420000,湖北省,114.64,57.87,34.48,21.33,13.15,22.29,4.01,9.45,0,0,0,0,50.4798,30.0768,19.4435,258,94.8,107.8,74.4,103.9
